UID,WID,Understand,attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30914026,143,3,1,0,21581,3665.46,0.169847,3094.54,3317,18264,1211,304,5592,1182,672,103,8,0,0,13,11,0,0,0,8,0,0,0,1,0,0,5,1,9407
30914026,147,2,1,0,124496,12700.3,0.102014,11707.5,9121,115375,46688,10623,85775,17520,8176,569,15,1,1,31,21,1,2,6,6,1,1,1,1,9,23,11,7,1871
30914026,160,2,1,0,105129,14743.1,0.140238,13161.7,2914,102215,41867,5203,89525,31156,1441,428,16,1,1,38,31,1,2,10,3,1,1,1,1,13,28,9,6,934
30914026,161,2,1,0,260414,31621.2,0.121427,28314.2,12839,247575,75105,6654,171864,31762,4618,320,34,2,1,80,75,2,8,13,11,1,1,1,1,23,42,13,17,36073
30914026,162,4,1,0,13505,2745.38,0.203286,1993.75,2496,11009,1992,476,4449,1296,992,403,7,0,0,9,5,0,0,0,7,0,0,0,1,0,0,3,0,2574
30914026,176,3,1,0,32757,4511.62,0.13773,3954.44,3461,29296,11449,1608,18049,3967,1411,457,9,0,0,12,10,0,0,0,9,0,0,0,1,0,9,2,0,4782
30914026,181,2,1,0,50812,8575.24,0.168764,8072,3747,47065,12218,1651,25876,4878,1282,498,13,1,1,29,23,0,3,4,6,0,1,1,1,7,9,8,3,10807
30914026,184,2,1,0,140962,11052.4,0.0784072,9825,3212,137750,55504,8791,103077,23886,8106,393,25,0,0,41,36,3,4,4,14,1,1,1,1,11,20,8,6,967
30914026,186,3,1,0,65537,6333.89,0.096646,5009.81,9065,56472,22076,4184,32718,11440,3412,442,10,0,0,14,14,0,0,0,10,0,0,0,1,0,17,4,6,11373
30914026,191,3,1,0,21008,3532.32,0.168142,2808.89,3041,17967,2165,373,12307,7932,673,492,8,0,0,11,7,0,0,0,8,0,0,0,1,0,0,3,0,950
30914904,22,4,1,0,12548,3740.52,0.298097,3143.3,2951,9597,2126,265,4820,1341,689,353,7,0,0,14,12,0,0,0,7,0,0,0,1,0,0,1,3,1396
30914904,32,4,1,0,16738,3308.5,0.197664,2652.87,3802,12936,3977,519,6150,1638,970,409,8,1,1,10,9,0,0,0,8,0,0,0,1,0,1,4,4,1303
30914904,45,4,1,0,21061,3848.32,0.182723,3060.68,4188,16873,5020,1121,8279,1807,1993,321,9,0,0,9,12,0,0,0,9,0,0,0,1,0,2,5,3,1207
30914904,46,4,1,0,31153,4798.48,0.154029,2883.48,1795,29358,5782,1384,22749,10915,1199,328,10,0,0,11,17,0,0,0,10,0,0,0,1,0,5,5,0,0
30914904,54,4,1,0,75071,13546.7,0.180452,12105.9,11650,63421,18007,1552,49318,16383,2191,113,20,1,1,46,48,3,4,1,12,1,1,1,1,8,7,4,8,1488
30914904,58,2,1,0,48420,7990.22,0.165019,7617.67,4804,43616,12163,2906,34758,16744,1012,417,9,0,0,27,18,0,0,0,9,0,0,0,1,0,11,3,1,3375
30914904,59,4,1,0,30400,5525.64,0.181764,4804.18,6145,24255,6688,1023,11697,3557,2681,362,9,0,0,15,7,0,0,0,9,0,0,0,1,0,4,5,6,4079
30914904,60,4,1,0,36522,6008.58,0.16452,5427.58,4914,31608,11431,1848,17361,6471,6930,378,10,0,0,24,17,0,0,0,10,0,0,0,1,0,10,8,8,1135
30914904,61,4,1,0,29678,5375.38,0.181123,4718.7,2934,26744,6912,702,17021,6248,1217,432,10,0,0,18,20,0,0,0,10,0,0,0,1,0,2,3,3,1671
30914904,67,4,1,0,38814,9616.37,0.247755,9016.46,9472,29342,11735,2058,19458,6118,1849,417,9,0,0,28,21,0,0,0,9,0,0,0,1,0,8,3,3,2007
30914904,68,4,1,0,29942,6057.98,0.202324,4782.08,5766,24176,5888,806,12571,5063,1297,318,10,0,0,20,16,0,0,0,10,0,0,0,1,0,2,6,0,5695
30914904,76,2,1,0,90935,10039,0.110397,9396.72,7761,83174,20550,5163,62167,19637,9586,376,15,0,0,45,30,0,1,1,13,0,1,1,1,2,11,13,8,1767
30914904,89,4,1,0,22704,6354.36,0.279878,4630.54,6407,16297,4515,624,9585,3390,810,370,10,0,0,14,11,0,0,0,10,0,0,0,1,0,2,4,4,1806
30914904,92,4,1,0,60047,9033.13,0.150434,8014.13,3240,56807,11906,2248,42565,14463,4371,330,14,0,0,35,20,0,0,0,14,0,0,0,1,0,6,3,9,1935
30914904,99,4,1,0,22768,4815.26,0.211492,1553.11,8167,14601,2891,1373,4325,733,641,290,8,0,0,10,10,0,0,0,8,0,0,0,1,0,1,3,5,6832
30914904,127,4,1,0,47769,7703.74,0.161271,6257.54,21656,26113,14143,2312,15214,3615,1586,449,11,0,0,25,16,0,0,0,11,0,0,0,1,0,12,3,2,2937
30914904,129,4,1,0,31929,4763.05,0.149176,1800.23,7976,23953,8957,1992,13391,3679,2504,482,8,1,1,18,14,0,0,0,8,0,0,0,1,0,5,7,4,1414
30914904,138,2,1,0,45040,8042.01,0.178553,7181.02,5031,40009,15274,2518,27628,6902,4127,362,12,0,0,19,18,0,0,0,12,0,0,0,1,0,13,7,1,1287
30914904,139,2,1,0,49806,8273.19,0.166108,7787.08,5462,44344,14405,993,26659,3734,3497,304,18,0,0,27,21,0,0,0,18,0,0,0,1,0,9,6,4,2743
30914904,141,2,1,0,90552,9167.04,0.101235,8121.88,4121,86431,32978,3619,61286,16917,2747,576,13,0,0,32,23,0,0,0,13,0,0,0,1,0,19,6,3,10503
30914904,143,4,1,0,12031,3415.29,0.283874,2934.04,2703,9328,1536,224,5154,1356,678,395,7,0,0,9,7,0,0,0,7,0,0,0,1,0,0,2,2,679
30914904,147,3,1,0,50163,8997.96,0.179374,7559,7298,42865,14521,4454,23846,6888,2816,401,11,0,0,29,16,0,0,0,11,0,0,0,1,0,6,3,3,10855
30914904,160,3,1,0,56159,7837.3,0.139556,6976.78,1624,54535,17784,3864,29082,8639,7314,356,12,0,0,24,17,0,0,0,12,0,0,0,1,0,9,5,7,7207
30914904,161,2,1,0,109385,10919.2,0.0998237,10621.3,7650,101735,49548,13517,45045,19637,22386,439,14,0,0,24,25,0,1,1,12,0,1,1,1,2,42,10,5,20934
30914904,162,4,1,0,26458,4424.41,0.167224,2787.51,2673,23785,9058,1262,12893,4062,1961,316,10,0,0,18,11,0,0,1,9,0,0,1,1,1,2,6,4,2913
30914904,176,4,1,0,34600,5626.41,0.162613,4802.89,4320,30280,8549,965,12505,3160,10249,361,11,0,0,14,11,0,0,0,11,0,0,0,1,0,7,8,5,952
30914904,181,4,1,0,15431,3850.83,0.249552,1163.77,3143,12288,3640,1112,7341,3512,592,402,9,0,0,12,8,0,0,0,9,0,0,0,1,0,1,6,8,752
30914904,184,4,1,0,35382,5109.52,0.14441,4471.99,4046,31336,10411,1620,17813,4070,1962,368,11,0,0,21,17,0,0,0,11,0,0,0,1,0,5,4,1,4231
30914904,186,4,1,0,52274,9454.88,0.180872,8809.91,16931,35343,11423,954,23966,5821,2104,434,12,0,0,29,21,0,0,0,12,0,0,0,1,0,3,5,3,1735
30914904,191,4,1,0,32363,6078.2,0.187813,2934.08,4947,27416,10267,4368,19223,8264,1172,326,11,0,0,20,13,0,0,0,11,0,0,0,1,0,3,3,4,1191
60910014,22,4,1,0,13446,3114.37,0.231621,2584.32,1798,11648,2953,257,4835,1038,970,504,7,0,0,6,11,0,0,0,7,0,0,0,1,0,0,1,0,1832
60910014,32,3,1,0,22745,3568.55,0.156894,3034.97,1304,21441,9632,4143,14939,8584,945,497,8,0,0,14,6,0,0,0,8,0,0,0,1,0,6,2,3,1071
60910014,45,2,1,0,33278,5605.17,0.168435,4715.9,2454,30824,7540,599,19814,5152,1187,617,11,0,0,15,13,0,1,1,9,0,1,1,1,2,3,5,1,1182
60910014,46,4,1,0,24740,3286.16,0.132828,2377,1711,23029,7110,1480,16555,5200,1040,529,7,0,0,9,8,0,0,0,7,0,0,0,1,0,3,4,0,1206
60910014,54,4,1,0,19849,4747.68,0.23919,4330.22,2025,17824,3993,378,8713,2007,1114,633,9,0,0,13,11,0,0,0,9,0,0,0,1,0,0,3,1,1999
60910014,58,4,1,0,29744,4520.46,0.151979,2578.28,10904,18840,7433,1292,11010,3590,1337,450,9,0,0,11,10,0,0,0,9,0,0,0,1,0,3,4,0,871
60910014,59,2,1,0,50064,4493,0.0897452,3947.48,4122,45942,19640,4438,33744,18231,2825,761,8,0,0,12,9,0,0,0,8,0,0,0,1,0,12,3,1,1079
60910014,60,4,1,0,26153,3500.96,0.133864,3072.21,5009,21144,6710,2097,14510,7967,1177,505,8,0,0,14,6,0,0,0,8,0,0,0,1,0,3,3,2,910
60910014,61,3,1,0,31867,5121.79,0.160724,4740.15,12107,19760,10754,2063,8302,1752,1770,497,9,0,0,19,10,0,0,0,9,0,0,0,1,0,8,5,0,2807
60910014,67,4,1,0,12766,2959.89,0.231857,2490.36,2109,10657,1834,254,4986,1191,865,505,7,0,0,15,5,0,0,0,7,0,0,0,1,0,0,0,1,1119
60910014,68,4,1,0,19385,3887.64,0.200549,3390.29,3200,16185,4015,404,8453,1735,1089,522,9,0,0,11,8,0,0,0,9,0,0,0,1,0,0,7,0,1334
60910014,76,2,1,0,61051,4478.23,0.0733522,3781.34,12907,48144,23358,6075,26931,11846,2601,562,8,0,0,15,10,0,0,0,8,0,0,0,1,0,24,3,0,12247
60910014,89,2,1,0,65670,8867.1,0.135025,8519.82,23678,41992,21450,5040,29127,10221,2226,641,13,0,0,26,22,0,0,0,13,0,0,0,1,0,15,6,7,871
60910014,92,4,1,0,23401,4281.52,0.182963,3584.03,3850,19551,6283,1120,11373,3951,1551,529,9,0,0,14,6,0,0,0,9,0,0,0,1,0,5,4,1,888
60910014,99,4,1,0,26738,3843.55,0.143748,3339.04,13385,13353,8184,2119,5869,1047,1065,608,8,0,0,15,10,0,0,0,8,0,0,0,1,0,2,4,0,1152
60910014,127,2,1,0,89158,10740.4,0.120464,10425.6,29758,59400,25275,1400,41372,7726,2203,745,14,2,1,33,20,2,1,7,4,1,1,1,1,10,21,6,3,1368
60910014,129,4,1,0,24583,5317.49,0.216307,3134.22,5742,18841,6264,1514,9516,1870,1514,441,10,0,0,17,11,0,0,0,10,0,0,0,1,0,4,7,4,822
60910014,138,4,1,0,25267,3658.92,0.14481,3239.88,2586,22681,8431,1590,14121,4512,1857,530,9,0,0,8,8,0,0,0,9,0,0,0,1,0,9,3,0,1095
60910014,139,2,1,0,51538,6989.96,0.135627,6570.04,9610,41928,17551,3110,29485,8111,1961,475,12,0,0,13,12,0,0,0,12,0,0,0,1,0,9,2,0,1054
60910014,141,3,1,0,32019,5233.07,0.163437,4188.73,7585,24434,7357,760,14511,2703,1089,91,15,6,1,18,23,0,0,0,15,0,0,0,1,0,2,7,4,784
60910014,143,4,1,0,12762,2688.38,0.210655,1124.28,2865,9897,1999,264,4963,1148,746,436,7,0,0,11,11,0,0,0,7,0,0,0,1,0,0,2,2,960
60910014,147,2,1,0,83833,9162,0.109289,7858.22,13849,69984,25648,4767,52768,25711,2681,610,15,0,0,29,21,0,5,5,5,0,1,1,1,10,24,2,5,1192
60910014,160,3,1,0,39156,4812.08,0.122895,4124.5,5318,33838,15358,3415,20780,6735,2992,610,11,0,0,16,7,0,0,0,11,0,0,0,1,0,6,5,0,1112
60910014,161,2,1,0,80080,10405.8,0.129943,8788.67,10520,69560,25894,4183,52114,11317,2633,563,15,1,1,28,24,2,1,6,6,1,1,1,1,9,15,2,3,847
60910014,162,4,1,0,18513,2823.49,0.152514,2092.06,4712,13801,3395,330,8492,3639,985,436,7,0,0,4,6,0,0,0,7,0,0,0,1,0,0,1,0,1165
60910014,176,2,1,0,73803,7162.89,0.0970542,6361.38,3156,70647,27886,5485,52941,13071,2337,569,11,0,0,21,17,0,0,0,11,0,0,0,1,0,16,5,4,4734
